地區,區域,屋苑,屋苑英文,落成年份,成交宗數,中位呎價,中位售價,最細面積,最大面積,細節連結
中西區,港島,正大花園,Jing Tai Garden Mansion,1978,1,12362,9630000,779,779,https://hk.centanet.com/findproperty/transaction-detail/正大花園_26062900410528
中西區,港島,聯基新樓,Luen Gay Apartments,1972,1,11780,4500000,382,382,https://hk.centanet.com/findproperty/transaction-detail/聯基新樓_26062900700146
中西區,港島,正街32號,32 Centre Street,1970,1,7674,3200000,417,417,https://hk.centanet.com/findproperty/transaction-detail/正街32號_26062900970033
中西區,港島,新聯大廈,Sun Luen Building,1964,1,10635,6700000,630,630,https://hk.centanet.com/findproperty/transaction-detail/新聯大廈_26062901210043
中西區,港島,殷然,Alassio,2016,1,30632,31000000,1012,1012,https://hk.centanet.com/findproperty/transaction-detail/殷然_26062901350018
中西區,港島,聯興新樓,Luen Hing Apartments,1966,1,9398,3900000,415,415,https://hk.centanet.com/findproperty/transaction-detail/聯興新樓_26062901570015
中西區,港島,德苑,Tak Mansion,1972,1,14077,10980000,780,780,https://hk.centanet.com/findproperty/transaction-detail/德苑_26062901670053
中西區,港島,尚賢居,Centre Point,2011,1,22159,12520000,565,565,https://hk.centanet.com/findproperty/transaction-detail/尚賢居_26062901670094
中西區,港島,寶苑,39-41 Caine Road,1966,1,10503,4800000,457,457,https://hk.centanet.com/findproperty/transaction-detail/寶苑_26062600220047
中西區,港島,雅緻大廈,Arts Building,1977,1,15168,9480000,625,625,https://hk.centanet.com/findproperty/transaction-detail/雅緻大廈_26062600700063
中西區,港島,華利樓,Wah Lee Building,1978,1,12069,3850000,319,319,https://hk.centanet.com/findproperty/transaction-detail/華利樓_26062601260013
中西區,港島,金堅大廈,Kam Kin Mansion (K.K. Mansion),1973,1,13564,11000000,811,811,https://hk.centanet.com/findproperty/transaction-detail/金堅大廈_26062601290017
中西區,港島,殷榮閣,Flourish Court,1993,1,22708,21800000,960,960,https://hk.centanet.com/findproperty/transaction-detail/殷榮閣_26062601730012
中西區,港島,皇后大道西226-228號,226-228 Queen's Road West,1972,1,10736,3500000,326,326,https://hk.centanet.com/findproperty/transaction-detail/皇后大道西226-228號_26062601770048
中西區,港島,桃李園,To Li Garden,1977,1,11483,4800000,418,418,https://hk.centanet.com/findproperty/transaction-detail/桃李園_26062602120052
中西區,港島,興泰大廈,Hing Tai Building,1987,1,12258,3800000,310,310,https://hk.centanet.com/findproperty/transaction-detail/興泰大廈_26062602160021
中西區,港島,寶玉閣,Jadestone Court,1991,1,18072,6000000,332,332,https://hk.centanet.com/findproperty/transaction-detail/寶玉閣_26062602170012
中西區,港島,山市大廈,Sands Building,1974,1,9842,4350000,442,442,https://hk.centanet.com/findproperty/transaction-detail/山市大廈_26062602250140
中西區,港島,昌裕大廈,Cheong Yue Mansion,1980,1,13483,3600000,267,267,https://hk.centanet.com/findproperty/transaction-detail/昌裕大廈_26062602340187
中西區,港島,瑧璈,Bohemian House,2017,1,24673,8438000,342,342,https://hk.centanet.com/findproperty/transaction-detail/瑧璈_26062602340231
中西區,港島,金豪大廈,King Ho Building,1983,1,16005,6450000,403,403,https://hk.centanet.com/findproperty/transaction-detail/金豪大廈_26062602350012
中西區,港島,懿峰,Seymour,2011,1,24893,34800000,1398,1398,https://hk.centanet.com/findproperty/transaction-detail/懿峰_26062602390029
灣仔區,港島,囍滙 2期,The Avenue Phase 2,2015,7,25959,11830000,338,519,https://hk.centanet.com/findproperty/transaction-detail/囍滙-2期_26072200350392
灣仔區,港島,星域軒,Star Crest,1999,4,31912,22540000,573,898,https://hk.centanet.com/findproperty/transaction-detail/星域軒_26072001490136
灣仔區,港島,光明臺,Illumination Terrace,1993,4,18614,12150000,568,731,https://hk.centanet.com/findproperty/transaction-detail/光明臺_HV2202607S0097
灣仔區,港島,尚翹峰 1期,The Zenith Phase 1,2006,4,23588,11159000,452,612,https://hk.centanet.com/findproperty/transaction-detail/尚翹峰-1期_26071601630161
灣仔區,港島,嘉薈軒,J Residence,2007,4,17924,9175000,397,611,https://hk.centanet.com/findproperty/transaction-detail/嘉薈軒_26071402010167
灣仔區,港島,禮頓山,The Leighton Hill,2002,3,38988,42380000,1087,1240,https://hk.centanet.com/findproperty/transaction-detail/禮頓山_T.H202607S0218
灣仔區,港島,香港大廈,Hong Kong Mansion,1966,3,7849,4700000,522,609,https://hk.centanet.com/findproperty/transaction-detail/香港大廈_26072200210024
灣仔區,港島,廣生行大廈,Kwong Sang Hong Building,1976,3,10922,5430000,423,499,https://hk.centanet.com/findproperty/transaction-detail/廣生行大廈_26072200580023
灣仔區,港島,尚匯,The Gloucester,2012,3,32070,22000000,372,686,https://hk.centanet.com/findproperty/transaction-detail/尚匯_26072200930035
灣仔區,港島,珠城大廈,Pearl City Mansion,1970,3,11474,6460000,493,563,https://hk.centanet.com/findproperty/transaction-detail/珠城大廈_PCW202607S0118
灣仔區,港島,祥友大廈,Fortune Building,1976,3,12354,4700000,313,404,https://hk.centanet.com/findproperty/transaction-detail/祥友大廈_26071300030019
灣仔區,港島,莊士頓大樓,Johnston Court,1972,3,12185,5800000,476,476,https://hk.centanet.com/findproperty/transaction-detail/莊士頓大樓_26070801400014
灣仔區,港島,會展中心會景閣,Hkcec Convention Plaza Apartments,1989,3,18606,10020000,409,618,https://hk.centanet.com/findproperty/transaction-detail/會展中心會景閣_26070700540080
灣仔區,港島,慧莉苑,Village Garden,1995,2,16976,10050000,592,592,https://hk.centanet.com/findproperty/transaction-detail/慧莉苑_L.G202607S0184
灣仔區,港島,德信花園,Richery Garden,1997,2,14451,15000000,1038,1038,https://hk.centanet.com/findproperty/transaction-detail/德信花園_26072300390172
灣仔區,港島,匯翠台,Greenway Terrace,1993,2,17986,11565000,643,643,https://hk.centanet.com/findproperty/transaction-detail/匯翠台_26072300810023
灣仔區,港島,大寶閣,Trafalgar Court,1984,2,28600,70500000,2465,2465,https://hk.centanet.com/findproperty/transaction-detail/大寶閣_T.H202607S0230
灣仔區,港島,海源中心,Yanville,1996,2,18384,6030000,328,328,https://hk.centanet.com/findproperty/transaction-detail/海源中心_26072200810090
灣仔區,港島,新基大樓,Sun Kai Mansion,1966,2,8774,4080000,465,465,https://hk.centanet.com/findproperty/transaction-detail/新基大樓_26072101630015
灣仔區,港島,海興大廈,Hoi Hing Building,1988,2,13800,4255000,291,327,https://hk.centanet.com/findproperty/transaction-detail/海興大廈_HFR1202607S0041
灣仔區,港島,雲暉大廈,Winfield Building,1984,2,28024,47750000,1513,1953,https://hk.centanet.com/findproperty/transaction-detail/雲暉大廈_YPR202606S0924
灣仔區,港島,鴻業大廈,Hung Yip Building,1966,2,9406,3550000,327,428,https://hk.centanet.com/findproperty/transaction-detail/鴻業大廈_26071701830121
灣仔區,港島,上林,Serenade,2009,2,24440,19259000,788,788,https://hk.centanet.com/findproperty/transaction-detail/上林_26071601380061
灣仔區,港島,春暉8號,The Signature,2011,2,27237,42000000,1542,1542,https://hk.centanet.com/findproperty/transaction-detail/春暉8號_26071500680253
灣仔區,港島,景祥大樓,King Cheung Mansion,1966,2,9286,5200000,560,560,https://hk.centanet.com/findproperty/transaction-detail/景祥大樓_26071401870084
灣仔區,港島,華翠臺,Jade Terrace,1989,2,15411,8590000,468,646,https://hk.centanet.com/findproperty/transaction-detail/華翠臺_26071301810591
灣仔區,港島,三元大廈,Sam Yuen Mansion,1987,2,12452,4825000,386,389,https://hk.centanet.com/findproperty/transaction-detail/三元大廈_26071000590022
灣仔區,港島,龍濤苑,Dragon Centre,1989,2,13205,7025000,517,548,https://hk.centanet.com/findproperty/transaction-detail/龍濤苑_26071001940149
灣仔區,港島,鉅利大廈,Kui Lee Building,1983,2,11218,3444000,307,307,https://hk.centanet.com/findproperty/transaction-detail/鉅利大廈_26071002030030
灣仔區,港島,維景花園,Viking Garden,1977,2,18576,9715000,523,523,https://hk.centanet.com/findproperty/transaction-detail/維景花園_26070901500116
灣仔區,港島,金聲大廈,Kam Sing Mansion,1977,2,11408,4050000,355,355,https://hk.centanet.com/findproperty/transaction-detail/金聲大廈_26070301700064
灣仔區,港島,竹麗苑,Jolly Villa,1992,2,18398,22225000,1208,1208,https://hk.centanet.com/findproperty/transaction-detail/竹麗苑_RH3202606S0542
灣仔區,港島,曦巒,Park Haven,2014,1,23373,13650000,584,584,https://hk.centanet.com/findproperty/transaction-detail/曦巒_PCW202607S0224
灣仔區,港島,東方大廈,Tung Fong Building,1963,1,9976,4220000,423,423,https://hk.centanet.com/findproperty/transaction-detail/東方大廈_26072301490045
灣仔區,港島,龍華花園,Ronsdale Garden,1986,1,19467,19000000,976,976,https://hk.centanet.com/findproperty/transaction-detail/龍華花園_26072200310057
灣仔區,港島,美華閣,May Mansion,1982,1,15825,7580000,479,479,https://hk.centanet.com/findproperty/transaction-detail/美華閣_26072200680057
灣仔區,港島,浣紗花園,Wun Sha Tower,1980,1,12801,6900000,539,539,https://hk.centanet.com/findproperty/transaction-detail/浣紗花園_26072200800025
灣仔區,港島,麗麗大廈,Lily Mansion,1966,1,8614,2860000,332,332,https://hk.centanet.com/findproperty/transaction-detail/麗麗大廈_26072201200154
灣仔區,港島,松柏新邨,Evergreen Villa,1972,1,22164,33800000,1525,1525,https://hk.centanet.com/findproperty/transaction-detail/松柏新邨_26072202010027
灣仔區,港島,加達樓,Cactus Mansion,1980,1,9357,3200000,342,342,https://hk.centanet.com/findproperty/transaction-detail/加達樓_26072100270204
灣仔區,港島,銀禧大廈,Race Course Mansion,1959,1,18382,17500000,952,952,https://hk.centanet.com/findproperty/transaction-detail/銀禧大廈_26072100330086
灣仔區,港島,鑽石大樓,Diamond Mansion,1965,1,7500,4800000,640,640,https://hk.centanet.com/findproperty/transaction-detail/鑽石大樓_26072100540207
灣仔區,港島,嘉泰大廈,Cathay Garden,1967,1,10616,5000000,471,471,https://hk.centanet.com/findproperty/transaction-detail/嘉泰大廈_26072101240276
灣仔區,港島,栢景臺,Park Towers,1989,1,29659,29600000,998,998,https://hk.centanet.com/findproperty/transaction-detail/栢景臺_26072102250033
灣仔區,港島,仁英大廈,Yen Ying Mansion (Building),1977,1,14070,4418000,314,314,https://hk.centanet.com/findproperty/transaction-detail/仁英大廈_RDG202607S0094
灣仔區,港島,鵬麗閣,Panny Court,1992,1,16534,8300000,502,502,https://hk.centanet.com/findproperty/transaction-detail/鵬麗閣_RH3202607S0409
灣仔區,港島,永星苑,Vincent Mansion,1989,1,16056,4030000,251,251,https://hk.centanet.com/findproperty/transaction-detail/永星苑_WCC202607S0130
灣仔區,港島,銅鑼灣大廈,Causeway Bay Mansion,1958,1,10613,9000000,848,848,https://hk.centanet.com/findproperty/transaction-detail/銅鑼灣大廈_26072000150205
灣仔區,港島,名仕花園,Malibu Garden,1991,1,13642,7080000,519,519,https://hk.centanet.com/findproperty/transaction-detail/名仕花園_26072000520095
灣仔區,港島,修頓花園,Southorn Garden,1988,1,12766,6600000,517,517,https://hk.centanet.com/findproperty/transaction-detail/修頓花園_WCC202607S0090
灣仔區,港島,保和大廈,Pao Woo Mansion,1972,1,11820,5000000,423,423,https://hk.centanet.com/findproperty/transaction-detail/保和大廈_26071700180072
灣仔區,港島,年威閣,Linway Court,1987,1,15611,8180000,524,524,https://hk.centanet.com/findproperty/transaction-detail/年威閣_26071700310057
灣仔區,港島,海景軒,Grand Seaview Heights,2002,1,19663,7000000,356,356,https://hk.centanet.com/findproperty/transaction-detail/海景軒_26071700450117
灣仔區,港島,樂景大樓,Lucky House,1977,1,13200,5280000,400,400,https://hk.centanet.com/findproperty/transaction-detail/樂景大樓_26071700450122
灣仔區,港島,尚巒,Warrenwoods,2012,1,19500,7800000,400,400,https://hk.centanet.com/findproperty/transaction-detail/尚巒_26071700570010
灣仔區,港島,文熙大廈,Man Hee Mansion,1965,1,8376,3300000,394,394,https://hk.centanet.com/findproperty/transaction-detail/文熙大廈_26071700790033
灣仔區,港島,堅彌地街12-12A號,12-12A Kennedy Street,1967,1,10333,3100000,300,300,https://hk.centanet.com/findproperty/transaction-detail/堅彌地街12-12A號_26071701420174
灣仔區,港島,柏園,Park Garden,1972,1,22615,25600000,1132,1132,https://hk.centanet.com/findproperty/transaction-detail/柏園_HV3202607S0106
灣仔區,港島,金樂居,Jolly House,1998,1,18855,2998000,159,159,https://hk.centanet.com/findproperty/transaction-detail/金樂居_26071600120353
灣仔區,港島,美城花園大廈,Mayson Garden Building,1973,1,14318,6300000,440,440,https://hk.centanet.com/findproperty/transaction-detail/美城花園大廈_26071600120421
灣仔區,港島,寶藝花園,Po Ngai Garden,1987,1,13937,4000000,287,287,https://hk.centanet.com/findproperty/transaction-detail/寶藝花園_26071600320251
灣仔區,港島,渣甸山名門,The Legend At Jardine's Lookout,2006,1,24138,42290000,1752,1752,https://hk.centanet.com/findproperty/transaction-detail/渣甸山名門_26071600430037
灣仔區,港島,騰黃閣,United Mansion,1966,1,11583,21800000,1882,1882,https://hk.centanet.com/findproperty/transaction-detail/騰黃閣_26071600570064
灣仔區,港島,星華大廈,Starlight House,1958,1,9885,6000000,607,607,https://hk.centanet.com/findproperty/transaction-detail/星華大廈_26071600720011
灣仔區,港島,黃泥涌道157號,157 Wong Nai Chung Road,1960,1,11413,10500000,920,920,https://hk.centanet.com/findproperty/transaction-detail/黃泥涌道157號_26071601130022
灣仔區,港島,永光苑,Fortuna Court,1997,1,20353,13820000,679,679,https://hk.centanet.com/findproperty/transaction-detail/永光苑_26071500150051
灣仔區,港島,采怡閣,The Grandeur,2002,1,18325,7550000,412,412,https://hk.centanet.com/findproperty/transaction-detail/采怡閣_26071500330066
灣仔區,港島,山光苑,Shan Kwong Towers,1973,1,15205,13380000,880,880,https://hk.centanet.com/findproperty/transaction-detail/山光苑_26071500500071
灣仔區,港島,積福大廈,Jet Foil Mansion,1976,1,12952,4300000,332,332,https://hk.centanet.com/findproperty/transaction-detail/積福大廈_26071501700074
灣仔區,港島,京城大廈,Capital Building,1977,1,13554,5950000,439,439,https://hk.centanet.com/findproperty/transaction-detail/京城大廈_RDG202606S0909
灣仔區,港島,嘉樂居,Claymore Lodge,1990,1,14067,3995000,284,284,https://hk.centanet.com/findproperty/transaction-detail/嘉樂居_26071400870011
灣仔區,港島,昇平街2號,2 Shing Ping Street,1992,1,13763,2560000,186,186,https://hk.centanet.com/findproperty/transaction-detail/昇平街2號_RH3202606S0912
灣仔區,港島,壹鑾,Regent Hill,2016,1,22266,11890000,534,534,https://hk.centanet.com/findproperty/transaction-detail/壹鑾_26071300300192
灣仔區,港島,駱克大廈,Lockhart House,1979,1,9511,5250000,552,552,https://hk.centanet.com/findproperty/transaction-detail/駱克大廈_26071301020010
灣仔區,港島,中南樓,Chung Nam Mansion,1967,1,9356,3780000,404,404,https://hk.centanet.com/findproperty/transaction-detail/中南樓_26071301810530
灣仔區,港島,Diva,Diva,2015,1,21460,10580000,493,493,https://hk.centanet.com/findproperty/transaction-detail/Diva_26071301810613
灣仔區,港島,大坑台,Tai Hang Terrace,1975,1,23909,12600000,527,527,https://hk.centanet.com/findproperty/transaction-detail/大坑台_26071000560297
